@billedDuration,@duration,@ingestionTime,@initDuration,@maxMemoryUsed/1000 /1000,@memorySize/1000 /1000,@timestamp
3156.0,3155.3,2023-09-24 14:48:59.780,,999,5120,2023-09-24 14:48:55.271
9926.0,9925.58,2023-09-24 14:48:55.469,530.95,998,5120,2023-09-24 14:48:46.452
3137.0,3136.58,2023-09-24 14:48:55.469,,1000,5120,2023-09-24 14:48:55.265
12274.0,12273.48,2023-09-24 14:48:57.900,566.1,999,5120,2023-09-24 14:48:48.879
3137.0,3136.16,2023-09-24 14:48:57.900,,999,5120,2023-09-24 14:48:55.260
10399.0,10398.19,2023-09-24 14:48:55.940,537.75,998,5120,2023-09-24 14:48:46.923
3125.0,3124.33,2023-09-24 14:48:55.940,,1001,5120,2023-09-24 14:48:55.252
13742.0,13741.34,2023-09-24 14:48:59.325,550.9,999,5120,2023-09-24 14:48:50.302
3146.0,3145.61,2023-09-24 14:48:59.325,,1000,5120,2023-09-24 14:48:55.269
11754.0,11753.31,2023-09-24 14:48:57.381,557.11,999,5120,2023-09-24 14:48:48.365
3147.0,3146.11,2023-09-24 14:48:57.381,,1000,5120,2023-09-24 14:48:55.268
11202.0,11201.96,2023-09-24 14:48:56.753,541.92,999,5120,2023-09-24 14:48:47.736
3169.0,3168.77,2023-09-24 14:48:56.753,,1000,5120,2023-09-24 14:48:55.295
8868.0,8867.51,2023-09-24 14:48:54.427,514.48,999,5120,2023-09-24 14:48:45.395
3051.0,3050.14,2023-09-24 14:49:04.202,,1000,5120,2023-09-24 14:48:55.182
13896.0,13895.98,2023-09-24 14:48:59.470,545.81,1007,5120,2023-09-24 14:48:50.449
3104.0,3103.49,2023-09-24 14:48:59.470,,1007,5120,2023-09-24 14:48:55.225
11788.0,11787.83,2023-09-24 14:48:57.383,538.17,1000,5120,2023-09-24 14:48:48.342
3201.0,3200.04,2023-09-24 14:48:57.383,,1001,5120,2023-09-24 14:48:55.324
11131.0,11130.88,2023-09-24 14:48:56.703,538.89,999,5120,2023-09-24 14:48:47.681
3130.0,3129.49,2023-09-24 14:48:56.703,,999,5120,2023-09-24 14:48:55.256
12154.0,12153.58,2023-09-24 14:48:57.774,590.04,1000,5120,2023-09-24 14:48:48.752
3191.0,3190.45,2023-09-24 14:48:57.774,,1000,5120,2023-09-24 14:48:55.312
13856.0,13855.39,2023-09-24 14:48:59.424,539.9,999,5120,2023-09-24 14:48:50.405
3108.0,3107.43,2023-09-24 14:48:59.424,,1000,5120,2023-09-24 14:48:55.227
11721.0,11720.93,2023-09-24 14:48:57.286,535.75,999,5120,2023-09-24 14:48:48.265
3184.0,3183.87,2023-09-24 14:48:57.286,,1001,5120,2023-09-24 14:48:55.308
9981.0,9980.0,2023-09-24 14:48:55.545,535.89,999,5120,2023-09-24 14:48:46.524
3159.0,3158.45,2023-09-24 14:48:55.545,,1001,5120,2023-09-24 14:48:55.283
10436.0,10435.55,2023-09-24 14:48:56.000,538.05,1000,5120,2023-09-24 14:48:46.984
3216.0,3215.64,2023-09-24 14:48:56.000,,1002,5120,2023-09-24 14:48:55.342
11450.0,11449.44,2023-09-24 14:48:57.003,562.82,999,5120,2023-09-24 14:48:47.986
3086.0,3085.38,2023-09-24 14:48:57.003,,1002,5120,2023-09-24 14:48:55.210
14215.0,14214.29,2023-09-24 14:48:59.811,555.63,999,5120,2023-09-24 14:48:50.791
3151.0,3150.21,2023-09-24 14:48:59.811,,999,5120,2023-09-24 14:48:55.266
13864.0,13863.07,2023-09-24 14:48:59.390,540.19,1000,5120,2023-09-24 14:48:50.371
