@billedDuration,@duration,@ingestionTime,@initDuration,@maxMemoryUsed/1000 /1000,@memorySize/1000 /1000,@timestamp
612.0,611.16,2023-09-24 14:59:28.728,,588,5120,2023-09-24 14:59:20.322
2020.0,2019.01,2023-09-24 14:59:23.110,530.67,586,5120,2023-09-24 14:59:16.597
589.0,588.71,2023-09-24 14:59:23.110,,588,5120,2023-09-24 14:59:20.300
2463.0,2462.95,2023-09-24 14:59:19.831,562.05,585,5120,2023-09-24 14:59:17.056
599.0,598.88,2023-09-24 14:59:29.326,,586,5120,2023-09-24 14:59:20.306
3961.0,3960.46,2023-09-24 14:59:19.052,542.03,586,5120,2023-09-24 14:59:18.537
601.0,600.07,2023-09-24 14:59:28.728,,587,5120,2023-09-24 14:59:20.305
3932.0,3931.09,2023-09-24 14:59:18.882,544.29,586,5120,2023-09-24 14:59:18.396
597.0,596.51,2023-09-24 14:59:28.724,,587,5120,2023-09-24 14:59:20.302
1875.0,1874.6,2023-09-24 14:59:23.101,514.22,585,5120,2023-09-24 14:59:16.420
603.0,602.33,2023-09-24 14:59:23.101,,587,5120,2023-09-24 14:59:20.314
4161.0,4160.9,2023-09-24 14:59:20.079,540.65,585,5120,2023-09-24 14:59:18.741
616.0,615.43,2023-09-24 14:59:29.341,,586,5120,2023-09-24 14:59:20.317
1820.0,1819.09,2023-09-24 14:59:22.994,536.48,586,5120,2023-09-24 14:59:16.282
663.0,662.8,2023-09-24 14:59:22.994,,614,5120,2023-09-24 14:59:20.378
2314.0,2313.84,2023-09-24 14:59:25.915,556.4,585,5120,2023-09-24 14:59:16.898
598.0,597.2,2023-09-24 14:59:25.915,,586,5120,2023-09-24 14:59:20.307
1764.0,1763.46,2023-09-24 14:59:20.069,531.07,585,5120,2023-09-24 14:59:16.226
607.0,606.45,2023-09-24 14:59:29.341,,587,5120,2023-09-24 14:59:20.322
2239.0,2238.64,2023-09-24 14:59:21.540,561.48,587,5120,2023-09-24 14:59:16.841
612.0,611.98,2023-09-24 14:59:21.540,,588,5120,2023-09-24 14:59:20.320
